Universal,Model,Model_ID,Code,Description,Work_Type,Labor_Hours,FRT
NO,Model X,19,12272002,Trim - Liftgate Trough - Center (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model X,19,12300202,Assembly - Trailer Hitch (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model X,19,12302002,Cable Assembly – Light – Trailer (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,12302102,ECU - Trailer Hitch (Remove and Replace),Remove and Replace,0.48,0.48
YES,Model X,19,12302302,Ball Neck - Trailer Hitch (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,12505744,Vehicle Wrap – (Removal),Retrofit,0.0,0.0
YES,Model X,19,13000004,Diagnosis: Seats,Test/Adjust,0.5,0.5
NO,Model X,19,13010102,Seat Track Assembly - 1st Row - LH (Remove & Replace),Remove and Replace,2.1,2.1
NO,Model X,19,13010412,Fan - Cushion - Driver Seat (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model X,19,13010702,Cover - Podium - Driver Seat (Remove and Replace),Remove and Replace,0.66,0.66
NO,Model X,19,13010722,Cover - Outer - Podium - Driver (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,19,13010800401,Light - Driver Seat (2025+),Remove and Install,0.48,0.48
NO,Model X,19,13010800402,Light - Driver Seat (2025+),Remove and Replace,0.48,0.48
NO,Model X,19,13011002,Switch - Adjust - Driver's Seat  (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model X,19,13011202,Motor - Seat Track - Driver Seat (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13011502,Motor - Seat Tilt - Driver Seat (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13011602,Motor - Seat Height - Driver Seat (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model X,19,13012002,Riser - Outer - Driver Seat (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model X,19,13012052,Cover - Riser - Driver Seat (Remove and Replace),Remove and Replace,0.66,0.66
NO,Model X,19,13012412,Podium - 1st Row (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model X,19,13012502,Sensor - Position - Seat Track - 1st Row Seat - LH (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13012602,Sensor - Position - Seat Track - 1st Row Seat - RH (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13015102,Switch - Back Rest and Cushion Adjust - Driver's Seat (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13015152,Switch - Back Rest and Cushion Adjust - Driver Seat (2nd Generation Seat) (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13016002,Motor - Headrest - Driver's (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model X,19,13016052,Motor - Headrest - Driver (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,19,13016202,Controller - Driver Seat (Remove and Replace),Remove and Replace,0.54,0.54
NO,Model X,19,13018102,Button - Cushion Adjust - Driver Seat (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13020012,Actuator - EZ Entry -  60 Track - 2nd Row Seat (7-Seat) (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model X,19,13020022,Actuator - EZ Entry - 40 Track - 2nd Row Seat (7-Seat) (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model X,19,13020092,Actuator - 60 Track - 2nd Row Seat (7 Seat) (Remove & Replace),Remove and Replace,1.62,1.62
NO,Model X,19,13020102,Track - Outer - 2nd Row Seat - LH (6 Seat) (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model X,19,13020212,Actuator - Pitch Latch - 2nd Row Seat - LH (6 Seat) (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,19,13020222,Actuator - Pitch Latch - 2nd Row Seat - RH (6 Seat) (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,19,13020302,Track - Outer - 2nd Row Seat - RH (6 Seat) (Remove & Replace),Remove and Replace,2.22,2.22
NO,Model X,19,13020802,Heater Pads - Passenger Seat - Roadster 1.5 (Remove & Replace),Remove and Replace,2.34,2.34
NO,Model X,19,13021002,Motor - Seat Track - 2nd Row - LH (6 Seat) (Remove & Replace),Remove and Replace,2.16,2.16
NO,Model X,19,13021102,Motor - Seat Track - 2nd Row - RH (6 Seat) (Remove & Replace),Remove and Replace,2.34,2.34
NO,Model X,19,13021302,Release Actuator - Easy Entry - 2nd Row - RH (Remove and Replace),Remove and Replace,2.28,2.28
NO,Model X,19,13021602,Pitch Pulley - Seat - 2nd Row - LH  (Monopost) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13021612,Pitch Idler - Seat - 2nd Row - LH  (Monopost) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13021622,Pitch Belt - Seat - 2nd Row - LH  (Monopost) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13021702,Pitch Pulley - Seat - 2nd Row - RH  (Monopost) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13021712,Pitch Idler - Seat - 2nd Row - RH  (Monopost) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13021722,Pitch Belt - Seat - 2nd Row - RH  (Monopost) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13021802,Module - 2nd Row Seat Controller - RH (5 Seat) (Remove and Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13021902,Module - 2nd Row Seat Controller - RH (6 Seat) (Remove and Replace),Remove and Replace,0.3,0.3
NO,Model X,19,13022002,Pitch Mechanism - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13022102,Pitch Mechanism - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model X,19,13022202,Motor - Pitch - 2nd Row - RH (6 Seat)(Remove and Replace),Remove and Replace,0.72,0.72
NO,Model X,19,13022302,Mount - Actuator - Seatback - 2nd Row - RH (With 2nd Row Bench Seats)(Remove and Replace),Remove and Replace,1.74,1.74
NO,Model X,19,13022902,Release Handle - Seat Track - 2nd Row - RH (Remove and Replace),Remove and Replace,1.62,1.62
NO,Model X,19,13023002,Module - 2nd Row Seat Controller - LH (6 Seat) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model X,19,13023012,Module - 2nd Row Seat Controller - LH (5 Seat) (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13023102,Module - 2nd Row Seat Controller - RH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model X,19,13023202,Module - 2nd Row Seat Controller - Center (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model X,19,13023502,Actuator Assembly - Release - EZ Entry - 2nd Row - LH (7 Seat) (Remove & Replace),Remove and Replace,2.1,2.1
NO,Model X,19,13023602,Actuator Assembly - Release - EZ Entry - 2nd Row - RH (7 Seat) (Remove & Replace),Remove and Replace,1.8,1.8
NO,Model X,19,13024002,Motor - Pitch - 2nd Row - LH (6 Seat)(Remove & Replace),Remove and Replace,0.72,0.72
NO,Model X,19,13024102,Motor - Pitch - 2nd Row - RH (6 Seat) (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model X,19,13024202,Motor - Pitch - 2nd Row - Center (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model X,19,13024302,Switch - 2nd Row Seat - Center (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13024402,Switch - 2nd Row - LH (6 Seat) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13024412,Cap - Switch - 2nd Row - LH (6 Seat) (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13024502,Switch - 2nd Row - RH (6 Seat) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13024512,Cap - Switch - 2nd Row - RH (6 Seat) (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13024602,Switch - Easy Entry - 2nd Row Seat - LH (6 Seat) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13024652,60/40 Seat Switch - 2nd Row - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13024702,Switch - Easy Entry - 2nd Row Seat - RH (6 Seat) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13024752,60/40 Seat Switch - 2nd Row - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13024802,Release Cable - EZ Entry - 2nd Row - RH (7 Seat) (Remove & Replace),Remove and Replace,1.68,1.68
NO,Model X,19,13025002,Drive Shaft - 2nd Row Seat Motor - LH (6 Seat) (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,19,13025102,Drive Shaft - 2nd Row Seat Motor - RH (6 Seat) (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,19,13025202,Drive Shaft - 2nd Row Seat Motor - Center (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model X,19,13026102,Microswitch - EZ Entry - 2nd Row - LH (7 Seat) (Remove and Replace),Remove and Replace,1.86,1.86
NO,Model X,19,13026202,Microswitch - EZ Entry - 2nd Row - RH (7 Seat) (Remove and Replace),Remove and Replace,1.62,1.62
NO,Model X,19,13026502,Release Actuator - Easy Entry - 2nd Row - LH (Remove & Replace),Remove and Replace,2.28,2.28
NO,Model X,19,13027102,Release Handle - Seat Track - 2nd Row - LH (Remove and Replace),Remove and Replace,1.62,1.62
NO,Model X,19,13027902,Mount - Actuator - Seatback - 2nd Row - LH (With 2nd Row Bench Seats)(Remove and Replace),Remove and Replace,1.74,1.74
NO,Model X,19,13029302,Shaft - Outboard - Seat Track Motor - 2nd Row - LH (6 Seat) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13029402,Shaft - Outboard - Seat Track Motor - 2nd Row - RH (6 Seat) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,19,13029502,Strut Rod Assembly - Pitch - 2nd Row - LH (6 Seat) (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model X,19,13029602,Strut Rod Assembly - Pitch - 2nd Row - RH (6 Seat) (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model X,19,13033002,Actuator - Headrest - 3rd Row - LH (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,19,13033102,Actuator - Headrest - 3rd Row - RH (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,19,13040012,Microphone - Seat - Driver (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model X,19,13040102,1st Row Seat Assembly - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,19,13040202,1st Row Seat Assembly - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,19,13041002,Shell - Seat Back - Driver (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13042002,Trim - Headrest - Driver's (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13043072,Back Rest - Driver (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model X,19,13044002,Base Assembly - Driver's Seat (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model X,19,13050052,Seat Assembly - 2nd Row - LH (7-Seat) (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model X,19,13050062,Seat Assembly - 2nd Row - RH (7-Seat) (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model X,19,13050102,Seat Assembly - 2nd Row - LH (Without 2nd Row Bench Seats) (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model X,19,13050152,Seat Assembly - 2nd Row - LH (5 Seat) (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model X,19,13050202,Seat Assembly - 2nd Row - RH (Without 2nd Row Bench Seats) (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model X,19,13051002,Seat Back Assembly - 2nd Row - LH (Without 2nd Row Bench Seats) (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,19,13051102,Seat Back Assembly - 2nd Row - RH (Without 2nd Row Bench Seats) (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,19,13053002,Latch Actuator - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,19,13053102,Latch Actuator - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,19,13053202,Latch Actuator - 2nd Row Seat - Center (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,19,13054902,Seat Assembly - 2nd Row - RH (5 Seat) (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model X,19,13058702,Cushion Sub-assembly - 2nd Row Seat - LH (5 Seat) (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model X,19,13058712,Seat Back Sub-assembly - 2nd Row Seat - LH (7 Seat) (Remove & Replace),Remove and Replace,1.92,1.92
NO,Model X,19,13058722,Seat Back Sub-assembly - 2nd Row Seat - LH (5 Seat) (Remove & Replace),Remove and Replace,1.8,1.8
NO,Model X,19,13058802,Cushion Sub-assembly - 2nd Row Seat - RH (5 Seat) (Remove & Replace),Remove and Replace,1.44,1.44
NO,Model X,19,13058812,Seat Back Sub-assembly - 2nd Row Seat - RH (7 Seat) (Remove & Replace),Remove and Replace,1.56,1.56
NO,Model X,19,13058822,Seat Back Sub-assembly - 2nd Row Seat - RH (5 Seat) (Remove & Replace),Remove and Replace,1.62,1.62
NO,Model X,19,13060032,Cushion - Seat - 3rd Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13060042,USB Hub - Seat - 3rd Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13060072,Cushion - Seat - 3rd Row - LH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,19,13060082,Cushion - Seat - 3rd Row - RH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,19,13060102,Seat Assembly - 3rd Row (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model X,19,13061202,Seat Backs - 3rd Row - LH/RH (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model X,19,13063002,Luggage Hook Tie Down - 3rd Row Seat Back - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,19,13063102,Luggage Hook Tie Down - 3rd Row Seat Back - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,19,13064002,Seat Back Carpet - 3rd Row - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13064102,Seat Back Carpet - 3rd Row - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13064302,Headrest - 3rd Row Seat - LH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,19,13064402,Headrest - 3rd Row Seat - RH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,19,13066102,Crush Plastic - Rear - 3rd Row - LH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,19,13066202,Crush Plastic - Rear - 3rd Row - RH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,19,13066502,Tray Harness - 3rd Row - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13066602,Tray Harness - 3rd Row - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13070102,Foam - Cushion  - Driver Seat (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model X,19,13071002,Cover - Back Rest - Driver's Seat (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model X,19,13071012,Cover - Back Rest - Driver (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model X,19,13071302,Foam - Cushion - Driver Seat (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model X,19,13072002,Trim - Seat Back - Driver Seat (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model X,19,13072202,Cover - Cushion - Driver Seat (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model X,19,13072602,Foam - Seat Back - Driver Seat (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model X,19,13073602,Module - Seat Heater - Driver Seat  (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13073702,Module - Seat Heater - Passenger Seat (Remove & Replace),Remove and Replace,0.0,0.0
NO,Model X,19,13080102,Trim Strip - Rear - 2nd Row Seat - LH (6 seat) (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model X,19,13080112,Panel - Seat Back - 2nd Row Seat - LH (6 Seat) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13080202,Trim Strip - Rear - 2nd Row Seat - RH (6 seat) (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model X,19,130803202,Bezel - Top Tether - 2nd Row,Remove and Replace,0.06,0.06
NO,Model X,19,13080902,Cover - Seat Back - 2nd Row - RH (Without 2nd Row Bench Seats) (Remove and Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13081002,Cover - Seat Back - 2nd Row - LH (Without 2nd Row Bench Seats) (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13081102,Cover - Seat Back - 2nd Row - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13081112,Cover - Seat Back - 2nd Row Seat - RH (6 Seat) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13081202,Cover - Seat Back - 2nd Row - Center (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13081306,Tether Label - Seat Back - 2nd Row - LH (Retrofit),Retrofit,0.06,0.06
NO,Model X,19,13081702,Release Handle - Seat Track - 2nd Row - RH (Remove and Replace),Remove and Replace,1.62,1.62
NO,Model X,19,13082402,Trim - Seat Post - 2nd Row - Center - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13082502,Trim - Seat Post - 2nd Row - Center - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13082802,Trim - Seat Post - 2nd Row - RH - Outer (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,13083102,Release Handle - Seat Track - 2nd Row - LH (Remove and Replace),Remove and Replace,1.62,1.62
NO,Model X,19,13086402,Trim - Back Rest - 2nd Row - RH (Bench Seat) (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model X,19,13089302,Trim - Outer - Seat Post - 2nd Row - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13089402,Trim - Outer - Seat Post - 2nd Row - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,13091206,Tether Label - Seat Back - 3rd Row (Pair) (Retrofit),Retrofit,0.24,0.24
NO,Model X,19,13092102,Rocket Clip - Seat Cushion - 3rd Row - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13093302,Heater Pad - Cushion - 3rd Row - LH (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model X,19,13093402,Heater Pad - Cushion - 3rd Row - RH (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model X,19,13093702,Cover - Cushion - 3rd Row (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model X,19,13093802,Substrate - Cushion - 3rd Row (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model X,19,13094702,Back Panel - Headrest - 3rd Row - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13094802,Back Panel - Headrest - 3rd Row - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,13099702,Rocket Clip - Seat Cushion - 3rd Row - RH (Remove and Replace),Remove and Replace,0.12,0.12
YES,Model X,19,14050002,USB Drive,Remove and Replace,0.06,0.06
NO,Model X,19,14051002,Glove Box (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,19,14051112,Latch - Shape Memory Alloy (SMA) - Glove Box (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model X,19,14052202,Cross Car Beam (Remove & Replace),Remove and Replace,3.12,3.12
NO,Model X,19,14053102,Face Level Vent - Driver's - Outer (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,14053312,Shroud - Upper - Touchscreen (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,19,14053322,Shroud - Lower - Touchscreen (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,19,14055302,Assembly - Cover - Footwell - Driver's (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,14055322,Cover - Footwell - Outboard - Driver (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,14055402,Cover - Footwell - Passenger (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,14056002,Cover - Knee Airbag - Driver (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,19,15050002,Cover - Harness - Rear View Mirror (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,15050202,Mirror - Rear View (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,15050902,Quad Camera Cover – Lower (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,15051002,Sun Visor - Driver's (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,19,15051802,Upper Cover - Rear View Mirror,Remove and Replace,0.18,0.18
NO,Model X,19,15052002,Harness Assembly - Overhead Console (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,19,15111002,Trim - Upper - Liftgate (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,19,15111302,Trim - Liftgate - Lower (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,19,15111902,Trim - Liftgate - Middle (Remove & Replace),Remove and Replace,0.06,0.06
