Universal,Model,Model_ID,Code,Description,Work_Type,Labor_Hours,FRT
NO,Model 3,35,1630010281,Ancillary Bay Cover,Remove and Install,0.66,0.66
NO,Model 3,35,1630010282,Ancillary Bay Cover,Remove and Replace,0.72,0.72
NO,Model 3,35,1630010301,Tab - Fuse 63A 700VDC,Remove and Install,0.9,0.9
NO,Model 3,35,1630010302,Fuse - A/C Compressor - HV Battery,Remove and Replace,0.9,0.9
NO,Model 3,35,1630010322,Harness - Ancillary Bay (AWD),Remove and Replace,3.72,3.72
NO,Model 3,35,1630010332,Harness - Ancillary Bay (RWD),Remove and Replace,3.72,3.72
NO,Model 3,35,16300106901,Power Conversion System (PCS2Lite),Remove and Install,1.92,1.92
NO,Model 3,35,16300106902,Power Conversion System (PCS2Lite),Remove and Replace,1.92,1.92
NO,Model 3,35,1630012101,Pack Contactor - High Voltage - Negative,Remove and Install,1.02,1.02
NO,Model 3,35,1630012102,Pack Contactor - High Voltage - Negative ,Remove and Replace,1.02,1.02
NO,Model 3,35,1630012111,Pack Contactor - High Voltage - Positive,Remove and Install,1.02,1.02
NO,Model 3,35,1630012112,Pack Contactor - High Voltage - Positive,Remove and Replace,1.02,1.02
NO,Model 3,35,1630012121,Contactors - HV Battery - Pair,Remove and Install,1.14,1.14
NO,Model 3,35,1630012122,Contactors - HV Battery - Pair,Remove and Replace,1.14,1.14
NO,Model 3,35,16301601,HV Controller,Remove and Install,1.02,1.02
NO,Model 3,35,16301602,HV Controller,Remove and Replace,1.02,1.02
NO,Model 3,35,16309000,HV Battery Contactor Seize Check,Test/Adjust,0.84,0.84
NO,Model 3,35,16900308,HV Battery Damage Evaluation (Reman),Retrofit,1.0,1.0
NO,Model 3,35,16901808,Battery Enclosure Replacement (Reman),Sublet,0.0,0.0
NO,Model 3,35,16901908,Battery Module Replacement (Reman),Sublet,0.0,0.0
NO,Model 3,35,16902408,Charge/Discharge Test (Reman),Sublet,0.0,0.0
NO,Model 3,35,16902608,Battery Reassembly (Reman),Sublet,0.0,0.0
NO,Model 3,35,16902808,Battery Module Repair (Reman),Sublet,0.0,0.0
YES,Model 3,35,17000004,Diagnosis: Driver Assistance,General Diagnosis,0.5,0.5
YES,Model 3,35,17000008,Jumpstart Vehicle (Restore),Restore,0.12,0.12
YES,Model 3,35,17010000,Vehicle HV Disablement Procedure,Test/Adjust,0.3,0.3
NO,Model 3,35,17010008,LV Battery - Recover,Restore,0.06,0.06
NO,Model 3,35,17010400,LV Power (Disconnect and Connect),,0.06,0.06
NO,Model 3,35,17010410,LV Power (Disconnect & Connect),Modify,0.06,0.06
NO,Model 3,35,1701080041,Harness - Center Console Extension,Remove and Install,0.42,0.42
NO,Model 3,35,1701080042,Harness - Center Console Extension,Remove and Replace,0.42,0.42
NO,Model 3,35,1702010011,LV Battery,Remove and Install,0.18,0.18
NO,Model 3,35,1702010012,LV Battery,Remove and Replace,0.18,0.18
NO,Model 3,35,1702010021,Cover - LV Battery,Remove and Install,0.47,0.47
NO,Model 3,35,1702010022,Cover - LV Battery,Remove and Replace,0.47,0.47
NO,Model 3,35,1702010031,Cover - LV Battery,Remove and Install,0.47,0.47
NO,Model 3,35,1702010032,Cover - LV Battery,Remove and Replace,0.47,0.47
YES,Model 3,35,17100008,Harness Connector - Reconnect,Restore,0.1,0.1
NO,Model 3,35,1710010051,Harness - Center Console,Remove and Install,0.78,0.78
NO,Model 3,35,1710010052,Harness - Center Console,Remove and Replace,0.78,0.78
NO,Model 3,35,1710020001,Harness - Rear Door Trim - RH,Remove and Install,0.18,0.18
NO,Model 3,35,1710020002,Harness - Rear Door Trim - RH,Remove and Replace,0.18,0.18
NO,Model 3,35,1710020011,Harness - Rear Door Trim - LH,Remove and Install,0.18,0.18
NO,Model 3,35,1710020012,Harness - Rear Door Trim - LH,Remove and Replace,0.18,0.18
NO,Model 3,35,1710020021,Harness - Rear Door - RH,Remove and Install,0.47,0.47
NO,Model 3,35,1710020022,Harness - Rear Door - RH,Remove and Replace,0.6,0.6
NO,Model 3,35,1710020031,Harness - Rear Door - LH,Remove and Install,0.6,0.6
NO,Model 3,35,1710020032,Harness - Rear Door - LH,Remove and Replace,0.6,0.6
NO,Model 3,35,1710020081,Harness - Trunk Lid,Remove and Install,0.66,0.66
NO,Model 3,35,1710020082,Harness - Trunk Lid,Remove and Replace,0.66,0.66
NO,Model 3,35,1710020091,Harness - Trunk Lid Trim,Remove and Install,0.12,0.12
NO,Model 3,35,1710020092,Harness - Trunk Lid Trim,Remove and Replace,0.12,0.12
NO,Model 3,35,1710040031,Harness - Body - RH (LHD),Remove and Install,0.9,0.9
NO,Model 3,35,1710040041,Harness - Body - RH (LHD),Remove and Install,2.46,2.46
NO,Model 3,35,1710040042,Harness - Body - RH (LHD),Remove and Replace,2.46,2.46
NO,Model 3,35,1710040071,Harness - Busbar - 12V DCDC,Remove and Install,0.24,0.24
NO,Model 3,35,1710040072,Harness - Busbar - 12V DCDC,Remove and Replace,0.24,0.24
NO,Model 3,35,1710050021,Harness - Fascia - Rear,Remove and Install,0.42,0.42
NO,Model 3,35,1710050022,Harness - Fascia - Rear,Remove and Replace,0.42,0.42
NO,Model 3,35,1710060011,Harness - 1st Row Seat - LH,Remove and Install,0.78,0.78
NO,Model 3,35,1710060012,Harness - 1st Row Seat - LH,Remove and Replace,0.78,0.78
NO,Model 3,35,1710060021,Harness - 1st Row Seat - RH,Remove and Install,0.78,0.78
NO,Model 3,35,1710060022,Harness - 1st Row Seat - RH,Remove and Replace,0.78,0.78
NO,Model 3,35,1710070011,Jumper Harness - B2B - Ethernet,Remove and Install,0.36,0.36
NO,Model 3,35,1710070012,Jumper Harness - B2B - Ethernet,Remove and Replace,0.36,0.36
NO,Model 3,35,1710080011,Harness - Sub Assembly - Thermal,Remove and Install,0.78,0.78
NO,Model 3,35,1710080012,Harness - Sub Assembly - Thermal,Remove and Replace,0.78,0.78
NO,Model 3,35,17102012,Jumper Harness - Trailer Hitch,Remove and Replace,0.54,0.54
YES,Model 3,35,17105006,Wire - Electrical Harness (Overlay),Retrofit,0.0,0.0
YES,Model 3,35,17108100,Diagnosis: Low Voltage Distribution and Controllers,General Diagnosis,1.0,1.0
NO,Model 3,35,1715010031,Module - Body Controller - RH,Remove and Install,0.78,0.78
NO,Model 3,35,1715010032,Module - Body Controller - RH,Remove and Replace,0.78,0.78
NO,Model 3,35,1715010041,Module - Body Controller - LH,Remove and Install,0.54,0.54
NO,Model 3,35,1715010042,Module - Body Controller - LH,Remove and Replace,0.54,0.54
NO,Model 3,35,1715010051,ECU - Headlight - LH,Remove and Install,0.66,0.66
NO,Model 3,35,1715010052,ECU - Headlight - LH,Remove and Replace,0.66,0.66
NO,Model 3,35,1715010611,Vehicle Controller - USB Assembly(with a Clip-secured Phone Dock),Remove and Install,0.54,0.54
NO,Model 3,35,1715010612,Vehicle Controller - USB Assembly(with a Clip-secured Phone Dock),Remove and Replace,0.54,0.54
NO,Model 3,35,1715010621,VC USB Assembly(with a Screw-secured Phone Dock),Remove and Install,0.6,0.6
NO,Model 3,35,1715010622,VC USB Assembly(with a Screw-secured Phone Dock),Remove and Replace,0.6,0.6
NO,Model 3,35,1715010901,ECU - Headlight - RH,Remove and Install,0.66,0.66
NO,Model 3,35,1715010902,ECU - Headlight - RH,Remove and Replace,0.66,0.66
NO,Model 3,35,1720010011,Radar Heater - Routed,Remove and Install,0.47,0.47
NO,Model 3,35,1720010012,Radar Heater - Routed,Remove and Replace,0.47,0.47
NO,Model 3,35,1720010021,Radar Heater - Flat,Remove and Install,0.47,0.47
NO,Model 3,35,1720010022,Radar Heater - Flat,Remove and Replace,0.47,0.47
NO,Model 3,35,1720010031,Radar Sensors -Radar Fixation Proposal,Remove and Install,0.47,0.47
NO,Model 3,35,1720010032,Radar Sensors -Radar Fixation Proposal,Remove and Replace,0.47,0.47
NO,Model 3,35,1720010041,Radar Assembly,Remove and Install,0.47,0.47
NO,Model 3,35,1720010042,Radar Assembly,Remove and Replace,0.47,0.47
NO,Model 3,35,1722040041,Camera - B-Pillar - LH,Remove and Install,0.18,0.18
NO,Model 3,35,1722040042,Camera - B-Pillar - LH,Remove and Replace,0.24,0.24
NO,Model 3,35,1722040045,Camera - B-Pillar - LH (Clean),Maintenance,0.42,0.42
NO,Model 3,35,1722040051,Camera - B-Pillar - RH,Remove and Install,0.18,0.18
NO,Model 3,35,1722040052,Camera - B-Pillar - RH,Remove and Replace,0.24,0.24
NO,Model 3,35,1722040145,Camera - B-Pillar RH (Clean),Maintenance,0.36,0.36
NO,Model 3,35,1722040245,Camera - B-Pillar - Pair (Clean),Maintenance,0.72,0.72
NO,Model 3,35,1724010051,Fan - Triple Cam,Remove and Install,0.18,0.18
NO,Model 3,35,1724010052,Fan - Triple Cam,Remove and Replace,0.18,0.18
NO,Model 3,35,17352202,Puddle Light - Rear Door - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model 3,35,17352302,Puddle Light - Rear Door - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model 3,35,17400100,Headlights - Adjust (NA) (Wall Method),Test/Adjust,0.24,0.24
NO,Model 3,35,1740010011,Headlight - LH (ECE),Remove and Install,0.72,0.72
NO,Model 3,35,1740010012,Headlight - LH (ECE),Remove and Replace,0.72,0.72
NO,Model 3,35,1740010021,Headlight - LH (SAE),Remove and Install,0.48,0.48
NO,Model 3,35,1740010022,Headlight - LH (SAE),Remove and Replace,0.48,0.48
NO,Model 3,35,1740010031,Headlight - RH (ECE),Remove and Install,0.72,0.72
NO,Model 3,35,1740010032,Headlight - RH (ECE),Remove and Replace,0.72,0.72
NO,Model 3,35,1740010041,Headlight - RH (SAE),Remove and Install,0.48,0.48
NO,Model 3,35,1740010042,Headlight - RH (SAE),Remove and Replace,0.48,0.48
NO,Model 3,35,1740010091,Reflex Assembly - Electrical - Exterior Lights - Tail Lights - RH,Remove and Install,0.18,0.18
NO,Model 3,35,1740010092,Reflex Assembly - Electrical - Exterior Lights - Tail Lights - RH,Remove and Replace,0.06,0.06
YES,Model 3,35,17400150,Headlights - Adjust - NA (Tool Method),Test/Adjust,0.18,0.18
NO,Model 3,35,17400160,Headlights - Adjust - Global (Wall Method),Test/Adjust,0.24,0.24
NO,Model 3,35,1740020011,Rear Fascia Light - LH,Remove and Install,0.36,0.36
NO,Model 3,35,1740020012,Rear Fascia Light - LH,Remove and Replace,0.42,0.42
NO,Model 3,35,1740020021,Rear Fascia Light - RH,Remove and Install,0.42,0.42
NO,Model 3,35,1740020022,Rear Fascia Light - RH,Remove and Replace,0.42,0.42
NO,Model 3,35,1740020031,Trunk Lid Light - LH,Remove and Install,0.24,0.24
NO,Model 3,35,1740020032,Trunk Lid Light - LH,Remove and Replace,0.24,0.24
NO,Model 3,35,1740020041,Trunk Lid Light - RH,Remove and Install,0.24,0.24
NO,Model 3,35,1740020042,Trunk Lid Light - RH,Remove and Replace,0.24,0.24
NO,Model 3,35,1740020051,Licens Plate Light,Remove and Install,0.12,0.12
NO,Model 3,35,1740020052,License Plate Light,Remove and Replace,0.12,0.12
NO,Model 3,35,1740020101,Headlight - Pair (ECE),Remove and Install,0.78,0.78
NO,Model 3,35,1740020102,Headlight - Pair (ECE),Remove and Replace,0.78,0.78
NO,Model 3,35,1745010011,Sleeve - Key Card,Remove and Install,0.06,0.06
NO,Model 3,35,1745010012,Key Card,Remove and Replace,0.06,0.06
NO,Model 3,35,1745010021,Key Card,Remove and Install,0.06,0.06
NO,Model 3,35,1745010022,Key Card,Remove and Replace,0.06,0.06
NO,Model 3,35,1745020001,BLE Assembly - Rear - RH,Remove and Install,0.24,0.24
NO,Model 3,35,1745020002,BLE Assembly - Rear - RH,Remove and Replace,0.24,0.24
NO,Model 3,35,1745020011,BLE Assembly - Rear - LH,Remove and Install,0.24,0.24
NO,Model 3,35,1745020012,BLE Assembly - Rear - LH,Remove and Replace,0.24,0.24
NO,Model 3,35,1745020031,Module - BLE - Rear,Remove and Install,0.42,0.42
NO,Model 3,35,1745020032,Module - BLE - Rear,Remove and Replace,0.42,0.42
NO,Model 3,35,17450306,Key Card - Program (No Keys Present),Program,0.06,0.06
NO,Model 3,35,17450513,Key Fob - Program (No Keys Present),Program,0.06,0.06
NO,Model 3,35,1750011011,Wiper Module (LHD),Remove and Install,0.42,0.42
NO,Model 3,35,1750011012,Wiper Module (LHD),Remove and Replace,0.42,0.42
NO,Model 3,35,1750020001,Wiper Module (RHD),Remove and Install,0.36,0.36
NO,Model 3,35,1750020002,Wiper Module (RHD),Remove and Replace,0.42,0.42
NO,Model 3,35,1753010011,Horn Assembly,Remove and Install,0.47,0.47
NO,Model 3,35,1753010012,Horn Assembly,Remove and Replace,0.47,0.47
NO,Model 3,35,1753010031,Horn - High Tone,Remove and Install,0.47,0.47
NO,Model 3,35,1753010041,Horn - Low Tone,Remove and Install,0.47,0.47
NO,Model 3,35,1810010001,Duct - Thermistor - Lower - RH,Remove and Install,0.12,0.12
NO,Model 3,35,1810010002,Duct - Thermistor - Lower - RH,Remove and Replace,0.12,0.12
NO,Model 3,35,1810010011,HVAC Assembly,Remove and Install,2.58,2.58
NO,Model 3,35,1810010012,HVAC Assembly,Remove and Replace,2.58,2.58
NO,Model 3,35,1810010021,Blower Motor - HVAC,Remove and Install,2.46,2.46
NO,Model 3,35,1810010022,Blower Motor - HVAC,Remove and Replace,2.46,2.46
NO,Model 3,35,1810010061,Harness - HVAC,Remove and Install,2.82,2.82
NO,Model 3,35,1810010062,Harness - HVAC,Remove and Replace,2.82,2.82
NO,Model 3,35,1810010071,Actuator - HVAC,Remove and Install,2.76,2.76
NO,Model 3,35,1810010072,Actuator - HVAC,Remove and Replace,2.76,2.76
NO,Model 3,35,1810010081,Thermistor Evaporator - HVAC,Remove and Install,0.12,0.12
NO,Model 3,35,1810010082,Thermistor Evaporator - HVAC,Remove and Replace,0.12,0.12
NO,Model 3,35,1810010091,Thermistor Duct - HVAC,Remove and Install,0.06,0.06
NO,Model 3,35,1810010092,Thermistor Duct - HVAC,Remove and Replace,0.06,0.06
NO,Model 3,35,1810010101,Actuator - Upper and Lower - HVAC,Remove and Install,0.36,0.36
NO,Model 3,35,1810010102,Actuator - Upper and Lower - HVAC,Remove and Replace,0.36,0.36
NO,Model 3,35,1810010111,NVH Seal - HVAC,Remove and Install,2.58,2.58
NO,Model 3,35,1810010112,NVH Seal - HVAC,Remove and Replace,2.58,2.58
NO,Model 3,35,1810010131,Duct - Floor - 2nd Row - LH,Remove and Install,0.6,0.6
NO,Model 3,35,1810010132,Duct - Floor - 2nd Row - LH,Remove and Replace,0.6,0.6
NO,Model 3,35,1810011111,Duct - Thermistor - Lower - LH,Remove and Install,0.12,0.12
NO,Model 3,35,1810011112,Duct - Thermistor - Lower - LH,Remove and Replace,0.12,0.12
NO,Model 3,35,1810020011,Duct - Floor - 2nd Row - RH,Remove and Install,0.42,0.42
NO,Model 3,35,1810020012,Duct - Floor - 2nd Row - RH,Remove and Replace,0.42,0.42
NO,Model 3,35,1810020021,Air Extractor,Remove and Install,0.54,0.54
NO,Model 3,35,1810020022,Air Extractor,Remove and Replace,0.54,0.54
NO,Model 3,35,1810071502,Duct - Thermistor - RH,Remove and Replace,2.28,2.28
NO,Model 3,35,18103205,Blower Motor - HVAC (Clean),Maintenance,0.24,0.24
NO,Model 3,35,18106728,Vehicle Sanitation - Evaporator - Tunap 994,Restore,0.36,0.36
NO,Model 3,35,1820020011,A/C Compressor,Remove and Install,1.02,1.02
NO,Model 3,35,1820020012,A/C Compressor,Remove and Replace,1.02,1.02
NO,Model 3,35,1820020021,Acoustic Blanket - A/C Compressor,Remove and Install,0.9,0.9
NO,Model 3,35,1820020022,Acoustic Blanket - A/C Compressor,Remove and Replace,0.9,0.9
NO,Model 3,35,1820020302,A/C Compressor and Supermanifold ,Remove and Replace,1.92,1.92
NO,Model 3,35,18200332,Stone Guard,Remove and Replace,1.08,1.08
NO,Model 3,35,1830010011,Radiator,Remove and Install,1.02,1.02
NO,Model 3,35,1830010012,Radiator,Remove and Replace,1.02,1.02
NO,Model 3,35,1830010052,Hose - Chiller to HV Battery (LHD) (RWD),Remove and Replace,0.9,0.9
NO,Model 3,35,1830010131,Tube - HV Battery Return,Remove and Install,2.88,2.88
NO,Model 3,35,1830010132,Tube - HV Battery Return,Remove and Replace,2.88,2.88
NO,Model 3,35,1830020021,Hose - Rear Drive Unit to Oil Coller,Remove and Install,1.98,1.98
NO,Model 3,35,1830020022,Hose - Rear Drive Unit to Oil Coller,Remove and Replace,1.98,1.98
NO,Model 3,35,1830020041,Hose - Outlet - Rear Drive Unit,Remove and Install,0.72,0.72
NO,Model 3,35,1830020042,Hose - Outlet - Rear Drive Unit,Remove and Replace,0.72,0.72
NO,Model 3,35,1830020051,Hose - Chiller to HV Battery (LHD),Remove and Install,2.7,2.7
NO,Model 3,35,1830020052,Hose - Chiller to HV Battery (LHD),Remove and Replace,2.7,2.7
NO,Model 3,35,1830020061,Hose - Radiator Outlet,Remove and Install,0.6,0.6
NO,Model 3,35,1830020062,Hose - Radiator Outlet,Remove and Replace,0.6,0.6
NO,Model 3,35,1830020081,Hose - HV Battery Return,Remove and Install,0.96,0.96
NO,Model 3,35,1830020082,Hose - HV Battery Return,Remove and Replace,0.96,0.96
NO,Model 3,35,1830020131,Hose - HV Battery Return,Remove and Install,1.56,1.56
YES,Model 3,35,18300900,Thermal System Test,Test/Adjust,0.1,0.1
YES,Model 3,35,18301000,Clean Radiator,Maintenance,1.02,1.02
NO,Model 3,35,18301200,Remove and Clean Radiator (Heat Pump),Maintenance,1.14,1.14
NO,Model 3,35,1840010011,Supermanifold,Remove and Install,2.22,2.22
NO,Model 3,35,1840010012,Supermanifold,Remove and Replace,2.22,2.22
NO,Model 3,35,1840010021,Service Kit - Coolant Pump,Remove and Install,0.6,0.6
NO,Model 3,35,1840010031,Service Kit - Coolant Reservoir,Remove and Install,0.9,0.9
NO,Model 3,35,1840010032,Service Kit - Coolant Reservoir,Remove and Replace,0.9,0.9
NO,Model 3,35,1840010041,Octovalve,Remove and Install,1.08,1.08
NO,Model 3,35,1840010042,Octovalve,Remove and Replace,1.08,1.08
NO,Model 3,35,1840010071,Service Kit - Chiller,Remove and Install,0.96,0.96
NO,Model 3,35,1840010072,Chiller,Remove and Replace,0.96,0.96
NO,Model 3,35,1840010081,EXV Core - Supermanifold,Remove and Install,0.36,0.36
NO,Model 3,35,1840010082,EXV Core - Supermanifold,Remove and Replace,0.36,0.36
NO,Model 3,35,1840010091,EXV Coil - Supermanifold,Remove and Install,0.24,0.24
NO,Model 3,35,1840010092,EXV Coil - Supermanifold,Remove and Replace,0.24,0.24
NO,Model 3,35,1840010101,SOV Core - Supermanifold,Remove and Install,0.36,0.36
NO,Model 3,35,1840010102,SOV Core - Supermanifold,Remove and Replace,0.36,0.36
NO,Model 3,35,1840010111,SOV Coil - Supermanifold,Remove and Install,0.24,0.24
NO,Model 3,35,1840010112,SOV Coil - Supermanifold,Remove and Replace,0.24,0.24
NO,Model 3,35,1840010121,Check Valve - Supermanifold,Remove and Install,0.78,0.78
NO,Model 3,35,1840010131,PT Sensor - High Pressure,Remove and Install,0.3,0.3
NO,Model 3,35,1840010132,PT Sensor - High Pressure,Remove and Replace,0.3,0.3
NO,Model 3,35,1840010141,PT Sensor - Low Pressure,Remove and Install,0.24,0.24
NO,Model 3,35,1840010142,PT Sensor - Low Pressure,Remove and Replace,0.24,0.24
NO,Model 3,35,1840010151,Cap - Coolant Reservoir,Remove and Install,0.06,0.06
NO,Model 3,35,1840010152,Cap - Coolant Reservoir,Remove and Replace,0.06,0.06
NO,Model 3,35,1840010161,Coolant Pump - HV Battery,Remove and Install,0.6,0.6
NO,Model 3,35,1840010162,Coolant Pump - HV Battery,Remove and Replace,0.6,0.6
NO,Model 3,35,1840010171,PT Sensor - Subcool - High Pressure ,Remove and Install,0.36,0.36
NO,Model 3,35,1840010172,PT Sensor - Subcool - High Pressure ,Remove and Replace,0.36,0.36
